SkuNbr,SkuDesc,Flow,Whs,Uom,UnitsPerCase,LeadTime,UomCube,UomWeight,PrimVendorNbr,ShelfLifeDays,Commodity
06161616,GROCERIES  7401,WH,D,CA,120,14,0.1,0.54,033778,,GR00
06161617,GROCERIES  7402,WH,D,CA,120,7,0.1,0.54,033778,,GR00
06161618,COFFEE/CHOC. ITEMS 7403,WH,D,CA,200,12,0.01,8,000358941,,GR5015
06161619,COFFEE/CHOC. ITEMS 7404,WH,D,CA,200,10,0.96,8,000358941,,GR5015
06161620,GROCERIES  7405,WH,D,CA,300,13,0.01,12,000358941,,GR00
06161621,GROCERIES  7406,WH,P,CA,6,14,0.94,7.74,000381195,180,GR00
06161622,GROCERIES  7407,WH,P,CA,6,11,0.94,7.74,000381195,180,GR00
06161623,COFFEE/CHOC. ITEMS 7408,WH,M,CA,1440,52,1,22,500592,,GR5015
06161624,GROCERIES  7409,WH,P,CA,6,13,0.94,6,000381195,180,GR00
06161625,GROCERIES  7410,WH,M,CA,18,5,1,9,000302752,,GR00
06161626,GROCERIES  7411,WH,D,CA,6,5,0.97,43.8,049070,,GR00
06161627,GROCERIES  7412,WH,D,CA,6,16,0.11,2,201139,,GR00
06161630,GROCERIES  7415,WH,D,CA,100,24,0.3,7.6,049070,180,GR00
06161631,GROCERIES  7416,WH,D,CA,1,17,0.52,30,049070,,GR00
06161632,GROCERIES  7417,WH,D,CA,100,24,0.3,6.25,049070,120,GR00
06161633,GROCERIES  7418,WH,D,CA,1,18,0.52,29.7,049070,365,GR00
06161634,GROCERIES  7419,WH,D,CA,1000,25,0.71,21.65,049070,,GR00
06161635,GROCERIES  7420,WH,D,CA,6,5,1.44,25,200002,365,GR00
06161636,GROCERIES  7421,WH,D,CA,120,10,0.2,1.23,033778,,GR00
06161637,GROCERIES  7422,WH,D,CA,120,10,1,1.23,033778,,GR00
06161638,GROCERIES  7423,WH,D,CA,120,10,1,1.23,033778,,GR00
06161640,GROCERIES  7425,WH,P,CA,6,10,0.35,7.75,000470811,,GR00
06161641,GROCERIES  7426,WH,P,CA,6,10,0.35,7.75,000470811,,GR00
06161642,GROCERIES  7427,WH,P,CA,6,10,5.25,7.75,000470811,,GR00
06161643,COFFEE/CHOC. ITEMS 7428,WH,D,CA,150,10,2.25,11,200373,,GR5015
06161644,COFFEE/CHOC. ITEMS 7429,WH,D,CA,150,10,2.25,11,200373,,GR5015
06161645,GROCERIES  7430,WH,D,CA,150,10,0.27,1.76,033778,,GR00
06161646,GROCERIES  7431,WH,D,CA,150,10,0.27,1.76,033778,,GR00
06161647,GROCERIES  7432,WH,D,CA,120,10,0.18,1.27,033778,,GR00
06161648,GROCERIES  7433,WH,D,CA,150,10,0.27,1.76,033778,,GR00
06161649,GROCERIES  7434,WH,D,CA,150,10,0.27,1.76,033778,,GR00
06161650,GROCERIES  7435,WH,D,CA,150,10,0.27,1.76,033778,,GR00
06161651,GROCERIES  7436,WH,D,CA,150,10,0.27,1.76,033778,,GR00
06161652,GROCERIES  7437,WH,D,CA,150,10,0.27,1.76,033778,,GR00
06161653,COFFEE/CHOC. ITEMS 7438,WH,D,CA,2,40,0.46,19,200373,365,GR5015
06161654,COFFEE/CHOC. ITEMS 7439,WH,D,CA,2,40,0.46,19,200373,365,GR5015
06161655,GROCERIES  7440,WH,D,CA,100,5,0.37,8.81,200728,,GR00
06161656,GROCERIES  7441,WH,D,CA,100,10,0.37,7.81,200728,,GR00
06161657,GROCERIES  7442,WH,D,CA,2,40,0.61,31,000456529,,GR00
06161658,GROCERIES  7443,WH,D,CA,1,40,0.61,31,000456529,210,GR00
06161659,GROCERIES  7444,WH,D,CA,6,31,1,43.2,000456529,,GR00
06161660,COFFEE ITEMS 7445,WH,D,CA,2,41,0.46,20,200373,,BV15
06161661,COFFEE ITEMS 7446,WH,D,CA,2,41,0.46,20,200373,,BV15
06161662,GROCERIES  7447,WH,D,CA,250,15,1,15.6,000456529,150,GR00
06161663,GROCERIES  7448,WH,D,CA,168,31,1.56,31.5,000456529,270,GR00
06161664,COFFEE/CHOC. ITEMS 7449,WH,D,CA,2,41,0.46,20,200373,365,GR5015
06161665,COFFEE/CHOC. ITEMS 7450,WH,D,CA,2,41,0.46,19,200373,365,GR5015
06161673,GROCERIES  7451,WH,D,CA,4,10,0.36,8,200737,,GR00
06161682,COFFEE ITEMS 7453,WH,D,CA,16,10,1.19,19,200373,,BV15
06161683,COFFEE ITEMS 7454,WH,D,CA,16,10,1.19,15,200373,,BV15
06162010,GROCERIES  7455,WH,D,CA,6,5,0.97,43.4,200002,720,GR00
06162020,GROCERIES  7456,WH,M,CA,,10,,,000003,,GR00
06162021,GROCERIES  7457,WH,D,CA,4,12,0.22,8.49,000402059,180,GR00
06162022,GROCERIES  7458,WH,P,CA,4,12,0.22,8.49,000402059,180,GR00
06162023,GROCERIES  7459,WH,P,CA,4,12,0.22,8.49,000402059,180,GR00
06162033,GROCERIES  7461,WH,D,CA,4,7,0.52,21.4,501084,395,GR00
06162035,GROCERIES  7462,WH,D,CA,500,12,0.54,14.5,000003,,GR00
06162506,GROCERIES  7463,WH,P,CA,4,14,1,36,000003,120,GR00
06162509,GROCERIES  7464,CD,D,CA,4,21,0.94,35,000003,,GR00
06162510,GROCERIES  7465,WH,P,CA,100,13,0.39,6.62,200728,210,GR00
06162512,GROCERIES  7466,WH,P,CA,100,13,0.37,6.62,200728,180,GR00
06162513,GROCERIES  7467,WH,P,CA,4,10,0.97,35.2,200728,180,GR00
06162514,GROCERIES  7468,WH,P,CA,4,10,0.97,40.7,200728,180,GR00
06162515,GROCERIES  7469,WH,D,CA,4,12,0.95,37.18,000402059,210,GR00
06163000,COFFEE ITEMS 7470,WH,D,CA,4,15,0,3.5,000003,,BV15
06163012,GROCERIES  7471,WH,D,CA,2,13,0.9,30.5,049070,360,GR00
06163234,BAKED GOODS 7472,WH,M,CA,1,5,0.79,25.3,200002,180,BK00
06163235,BAKED GOODS 7473,WH,M,CA,1,5,0.79,25.3,200002,180,BK00
06163236,BAKED GOODS 7474,WH,M,CA,1,5,0.79,25.3,200002,180,BK00
06163237,GROCERIES  7475,WH,M,CA,1,7,1.14,51.5,635770,730,GR00
06163238,GROCERIES  7476,WH,M,CA,1,8,0.6,25,635770,365,GR00
06163239,GROCERIES  7477,WH,M,CA,1,8,0.6,25,635770,365,GR00
06163610,GROCERIES  7478,WH,D,SJ,1,5,2.4,25.5,200002,365,GR00
06163613,GROCERIES  7479,WH,D,EA,1,4,0.49,21.2,000370467,165,GR00
06163689,GROCERIES  7480,WH,D,CA,6,10,0.44,18.9,000422837,730,GR00
06164000,GROCERIES  7482,WH,M,CA,1,4,1,10,000003,,GR00
06164404,GROCERIES  7483,WH,D,CA,12,5,1.37,10.4,200002,720,GR00
06164405,GROCERIES  7484,WH,D,CA,6,5,2.14,33.35,200002,365,GR00
06164407,GROCERIES  7485,WH,D,SJ,1,5,1.22,51,200002,365,GR00
06164408,GROCERIES  7486,WH,D,CA,6,5,1.29,24.1,200002,730,GR00
06164410,GROCERIES  7487,WH,D,CA,6,8,0.98,45.3,501084,360,GR00
06164412,GROCERIES  7488,WH,D,CA,20,10,0.49,21.75,200587,365,GR00
06164413,GROCERIES  7489,WH,D,CA,12,10,0.74,16,200587,365,GR00
06164414,GROCERIES  7490,WH,P,CA,1,11,1.25,49.9,200728,180,GR00
06164415,GROCERIES  7491,WH,P,CA,4,11,0,33,200728,180,GR00
06164416,GROCERIES  7492,WH,P,CA,4,11,0.83,36,200728,165,GR00
06164417,GROCERIES  7493,WH,P,CA,4,13,0.83,38,200728,150,GR00
06164418,GROCERIES  7494,WH,P,CA,4,13,0.97,38,200728,150,GR00
06164419,GROCERIES  7495,WH,P,CA,4,12,0,37.9,200728,165,GR00
06164420,GROCERIES  7496,WH,P,CA,4,12,0.97,35.8,200728,180,GR00
06164421,GROCERIES  7497,WH,P,CA,4,11,0,33.8,200728,150,GR00
06164422,GROCERIES  7498,WH,P,CA,4,11,0.83,35,200728,150,GR00
06164424,GROCERIES  7499,WH,P,CA,4,13,0.91,36,200728,165,GR00
06164425,GROCERIES  7500,WH,P,CA,4,13,0.87,38.9,200728,165,GR00
06164427,GROCERIES  7501,WH,P,CA,4,11,0.87,36.9,200728,165,GR00
06164428,GROCERIES  7502,WH,P,CA,4,12,0.97,39,200728,150,GR00
06164429,GROCERIES  7503,WH,P,CA,4,11,0.83,34,200728,180,GR00
06164430,SPICES & SEASONING 7504,WH,D,CA,6000,5,0.49,8.55,200002,360,GR45
06164431,SPICES & SEASONING 7505,WH,D,CA,6000,5,0.49,3.4,200002,365,GR45
06164432,GROCERIES  7506,WH,P,CA,100,13,0.42,7.25,200728,165,GR00
06164433,GROCERIES  7507,WH,D,CA,72,12,0.72,20.5,000067230,730,GR00
06164434,GROCERIES  7508,WH,D,CA,150,11,1.44,7.3,000007242,180,GR00
06164436,GROCERIES  7509,WH,D,CA,4,9,0.85,34.1,200237,730,GR00
06164437,BEVERAGE - SYRUPS 7510,WH,D,CA,24,10,2.66,27.6,200362,180,BV30
06164438,GROCERIES  7511,WH,D,CA,24,5,1,4.5,000003,,GR00
06164441,GROCERIES  7512,WH,P,CA,4,13,0.87,39,200728,150,GR00
06164442,GROCERIES  7513,WH,D,CA,8,8,1,21.7,455075,730,GR00
06164443,GROCERIES  7514,WH,P,CA,4,11,0.97,39.8,200728,180,GR00
06164445,GROCERIES  7515,WH,D,CA,6,12,0.98,48,000182475,730,GR00
06164447,GROCERIES  7516,WH,D,CA,24,5,2.66,24,000003,180,GR00
06164448,GROCERIES  7517,WH,P,CA,4,11,0.97,36.78,200728,180,GR00
06164449,GROCERIES  7518,WH,P,CA,110,13,0.3,6.63,200728,210,GR00
06164450,GROCERIES  7519,WH,P,CA,4,12,0.97,30.78,000402059,150,GR00
06164451,GROCERIES  7520,WH,P,CA,4,12,0.97,34.4,000402059,180,GR00
06164452,GROCERIES  7521,WH,D,CA,4,12,0.97,36.08,000402059,210,GR00
06164453,GROCERIES  7522,WH,P,CA,4,12,0.97,33.5,000402059,210,GR00
06164454,GROCERIES  7523,WH,P,CA,4,12,0.97,35.17,000402059,150,GR00
06164455,GROCERIES  7524,WH,D,CA,4,12,0.97,41.9,000402059,180,GR00
06165001,GROCERIES  7525,WH,D,CA,2000,8,0.43,6.45,201089,730,GR00
06165002,GROCERIES  7526,WH,D,CA,2000,8,0.43,6.55,201089,730,GR00
06165003,GROCERIES  7527,WH,D,CA,2000,8,0.43,5.95,201089,730,GR00
06165004,GROCERIES  7528,WH,D,CA,1000,8,0.44,7.75,201089,365,GR00
06165005,SUGAR TYPE ITEMS 7529,WH,D,EA,4,4,1.24,33,000370467,730,GR55
06165971,GROCERIES  7530,WH,D,CA,24,2,0,30,187000,,GR00
06166001,GROCERIES  7531,WH,D,CA,1,11,0.53,33.6,000003,,GR00
06166003,GROCERIES  7532,WH,D,CA,1,11,0.57,34.3,000003,,GR00
06166004,GROCERIES  7533,WH,D,CA,1,10,0.59,34.45,000003,,GR00
06166005,GROCERIES  7534,WH,D,CA,400,5,0.74,19.6,000003,,GR00
06166006,COFFEE ITEMS 7535,WH,D,CA,24,8,0.4,6.7,501084,720,BV15
06166013,GROCERIES  7537,WH,D,CA,200,8,0.27,8,455075,180,GR00
06166014,GROCERIES  7538,WH,D,CA,200,8,0.27,8,455075,180,GR00
06166015,GROCERIES  7539,WH,D,CA,200,8,0.51,12,455075,180,GR00
06166023,JUICES 7540,WH,D,CA,12,4,0.86,42,000067230,270,BV25
06166026,GROCERIES  7541,WH,D,CA,8,5,0.77,26.8,200002,365,GR00
06166044,GROCERIES  7542,WH,D,CA,1,4,0,0,000003,,GR00
06166048,GROCERIES  7543,CD,,CA,1,3,1,1,000003,,GR00
06166083,GROCERIES  7544,WH,D,CA,1,25,0.91,35.5,049070,900,GR00
06166085,GROCERIES  7545,WH,D,CA,1,8,0.95,45.65,501084,540,GR00
06166086,GROCERIES  7546,WH,D,CA,192,12,0.81,6,000003,180,GR00
06166087,GROCERIES  7547,WH,D,CA,1,4,0.36,11.6,000067230,270,GR00
06166090,GROCERIES  7548,WH,D,CA,1,16,0.6,32.3,000002810,,GR00
06166102,GROCERIES  7549,WH,D,CA,4,10,1,45.5,000422837,730,GR00
06166112,GROCERIES  7550,WH,D,SJ,1,8,0.9,50.5,201089,180,GR00
06166136,BEVERAGE - SYRUPS 7551,WH,D,CA,24,3,0.49,19.85,153100,,BV30
06166185,GROCERIES  7552,WH,D,CA,1,3,0,0,000003,,GR00
06166190,COFFEE ITEMS 7553,WH,D,CA,2,6,0.54,12.8,501084,,BV15
06166191,COFFEE ITEMS 7554,WH,D,CA,1,8,0.4,6.75,501084,720,BV15
06166192,COFFEE ITEMS 7555,WH,D,CA,6,5,0.53,12.8,501084,270,BV15
06166193,COFFEE ITEMS 7556,WH,D,CA,6,5,1,12,501084,,BV15
06166194,COFFEE ITEMS 7557,WH,D,CA,6,5,0.52,12.8,501084,270,BV15
06166195,COFFEE ITEMS 7558,WH,D,CA,1000,7,1.05,9,501084,720,BV15
06166198,COFFEE ITEMS 7559,WH,D,CA,12,7,0.97,14,501084,540,BV15
06166199,COFFEE ITEMS 7560,WH,D,CA,8,7,0.88,17.75,501084,540,BV15
06166210,GROCERIES  7561,WH,D,CA,1,4,0.99,42.4,000370467,165,GR00
06166211,GROCERIES  7562,WH,D,CA,1,4,0.99,42.4,000370467,165,GR00
06166213,GROCERIES  7563,WH,D,CA,1,4,0.99,42.4,000370467,165,GR00
06166214,GROCERIES  7564,WH,D,CA,1,5,0,0,000003,,GR00
06166220,GROCERIES  7565,WH,D,CA,6,12,0.92,58.5,455075,730,GR00
06166222,GROCERIES  7566,WH,D,CA,3,8,0.35,27.7,455075,456,GR00
06166650,GROCERIES  7567,WH,D,CA,24,5,0.63,6.3,200098,365,GR00
06166844,GROCERIES  7568,WH,M,CA,80,8,1,1,220396,,GR00
06166845,GROCERIES  7569,WH,M,CA,80,8,1,1,220396,,GR00
06166846,GROCERIES  7570,WH,M,CA,80,8,1,1,220396,,GR00
06166847,GROCERIES  7571,WH,M,CA,80,8,1,1,220396,,GR00
06166848,GROCERIES  7572,WH,M,CA,30,8,1,1,220396,,GR00
06166849,GROCERIES  7573,WH,M,CA,80,8,1,1,220396,,GR00
06166854,GROCERIES  7574,WH,M,CA,80,7,1,1,220396,,GR00
06166855,GROCERIES  7575,WH,M,CA,80,9,1,1,220396,,GR00
06166856,GROCERIES  7576,WH,M,CA,80,8,0.01,0.55,220396,,GR00
06166857,GROCERIES  7577,WH,M,CA,80,8,1,1,220396,,GR00
06166858,GROCERIES  7578,WH,M,CA,80,8,1,1,220396,,GR00
06166859,GROCERIES  7579,WH,M,CA,30,7,1,1,220396,,GR00
06166860,GROCERIES  7580,WH,M,CA,100,8,1,1,220396,,GR00
06166861,GROCERIES  7581,WH,M,CA,100,8,1,1,220396,,GR00
06167000,GROCERIES  7582,WH,D,CA,1,7,0,50,000003,,GR00
06167001,GROCERIES  7583,WH,D,CA,1,6,1.08,45.8,064548,,GR00
06167002,GROCERIES  7584,WH,D,CA,1,4,0.29,9,000003,,GR00
06167003,GROCERIES  7585,WH,D,CA,1,5,0.95,43.8,200002,210,GR00
06167004,GROCERIES  7586,WH,D,CA,1,16,1.1,50,000002810,180,GR00
06167006,GROCERIES  7587,WH,D,CA,1,5,0,23,000003,,GR00
06167007,CEREAL/PASTA/RICE 7588,WH,D,CA,20,4,0.61,20,000003,,GR5005
06167008,GROCERIES  7589,WH,D,CA,96,5,0,9,000003,,GR00
06167009,GROCERIES  7590,WH,D,CA,96,3,0.41,9,000003,,GR00
06167011,GROCERIES  7591,WH,D,CA,200,11,0,4,023088,365,GR00
06167012,CEREAL/PASTA/RICE 7592,WH,D,CA,20,10,1.43,21.85,200587,365,GR5005
06167013,GROCERIES  7593,WH,D,CA,96,3,0,9,000003,,GR00
06167014,GROCERIES  7594,WH,D,CA,96,3,0,9,000003,,GR00
06167015,GROCERIES  7595,WH,D,CA,12,5,0.55,25.7,200002,730,GR00
06167016,GROCERIES  7596,WH,D,CA,12,8,0.42,7.5,000003,,GR00
06167017,VEGETABLES CANNED 7597,WH,D,CA,12,5,0.9,44,200002,730,GR20
06167020,GROCERIES  7598,WH,D,CA,1,3,1.34,52.7,000003,,GR00
06167021,GROCERIES  7599,WH,D,CA,20,54,1.26,20,000003,,GR00
06167023,GROCERIES  7600,WH,D,CA,4,9,0.72,12,000003,,GR00
06167025,GROCERIES  7601,WH,D,CA,1,10,1.05,21.5,200197,365,GR00
06167028,GROCERIES  7602,WH,D,CA,1,15,1.01,51,758830,165,GR00
06167033,GROCERIES  7603,WH,D,CA,4,5,1.04,41.75,000003,,GR00
06167034,GROCERIES  7604,WH,D,CA,500,4,1.17,9,000003,,GR00
06167038,GROCERIES  7606,WH,D,CA,2,10,0.48,20.55,200587,365,GR00
06167039,GROCERIES  7607,WH,D,CA,1,4,1,20,000003,,GR00
06167040,GROCERIES  7608,WH,D,CA,1,10,1.27,20,200587,365,GR00
06167044,GROCERIES  7609,WH,D,CA,2,13,1.55,22.35,200587,365,GR00
06167046,GROCERIES  7610,WH,D,CA,20,10,1.36,23.35,200587,365,GR00
06167050,GROCERIES  7611,WH,D,CA,20,15,1.36,24.1,200587,365,GR00
06167051,GROCERIES  7612,WH,D,CA,1,10,1.15,45,016901,730,GR00
06167055,CEREAL/PASTA/RICE 7613,WH,D,CA,16,11,1.08,16,200587,973,GR5005
06167057,CEREAL/PASTA/RICE 7614,WH,D,CA,12,10,0.86,13.8,200587,335,GR5005
06167060,CEREAL/PASTA/RICE 7615,WH,D,CA,2,7,0.51,20,200587,365,GR5005
06167065,SUGAR TYPE ITEMS 7616,WH,D,CA,1,16,0.56,19.1,000002810,120,GR55
06167068,GROCERIES GENERAL 7617,WH,D,CA,1,16,0.3,10.64,000002810,120,GR50
06167080,CEREAL/PASTA/RICE 7618,WH,D,CA,16,11,0.88,13.25,200587,365,GR5005
06167081,CEREAL/PASTA/RICE 7619,WH,D,CA,12,10,0.67,13,200587,365,GR5005
06167082,CEREAL/PASTA/RICE 7620,WH,D,CA,12,10,0.67,12,200587,540,GR5005
06167320,BEVERAGE  7621,WH,D,CA,24,5,2.38,30,000003,,BV00
06167321,BEVERAGE  7622,WH,D,CA,24,10,2.38,34.9,200362,,BV00
06167322,BEVERAGE  7623,WH,D,CA,24,10,2.38,35,200362,,BV00
06167323,BEVERAGE  7624,WH,D,CA,24,5,2.38,30,000003,,BV00
06167324,BOTTLED WATER 7625,WH,D,CA,12,7,2.38,12,000003,,BV10
06167344,BEVERAGE  7626,WH,D,CA,12,6,0.31,10.7,000003,,BV00
06167364,GROCERIES  7627,WH,D,CA,24,10,0.61,27.7,200362,,GR00
06168004,GROCERIES  7628,WH,D,CA,200,8,0.51,6.25,000003,,GR00
06168005,GROCERIES  7629,WH,D,CA,200,8,0.27,8,455075,180,GR00
06168007,GROCERIES  7630,WH,D,CA,2,10,0.5,29,049070,360,GR00
06168010,GROCERIES  7631,WH,D,CA,6,6,1.1,36,000003,,GR00
06168011,GROCERIES  7632,WH,D,CA,4,11,1.19,32,000003,,GR00
06168012,GROCERIES  7633,WH,D,CA,6,14,0.92,43.95,000003,,GR00
06168014,GROCERIES  7634,WH,D,CA,72,8,0.33,14,455075,730,GR00
06168015,GROCERIES  7635,WH,D,CA,12,14,0.41,8,000003,,GR00
06168017,GROCERIES  7636,WH,D,CA,100,10,0.27,7.25,049070,240,GR00
06168020,GROCERIES  7637,WH,,SJ,1,8,0,50,000003,,GR00
06168027,GROCERIES  7638,WH,D,CA,200,13,0.21,2.1,200002,180,GR00
06168030,GROCERIES  7639,WH,D,CA,6,8,1.07,38,000003,,GR00
06168032,GROCERIES  7640,WH,D,CA,200,8,0.35,7.87,455075,365,GR00
06168033,GROCERIES  7641,WH,D,CA,200,27,0.45,15,000003,,GR00
06168035,GROCERIES  7642,WH,D,CA,144,11,0.61,34,000003,,GR00
06168037,GROCERIES  7643,WH,D,CA,72,12,0.25,14,455075,730,GR00
06168038,GROCERIES  7644,WH,D,CA,500,5,0.4,2.1,200002,365,GR00
06168039,GROCERIES  7645,WH,D,CA,72,12,0.25,4.5,455075,730,GR00
06168041,GROCERIES  7647,WH,D,CA,2,24,0.52,24.1,049070,240,GR00
06168042,GROCERIES  7648,WH,D,CA,60,10,0.39,19,000003,900,GR00
06168043,GROCERIES  7649,WH,D,CA,12,5,0.46,12,200002,365,GR00
06168049,GROCERIES  7651,WH,D,CA,4,8,0.6,28.6,200644,,GR00
06168062,GROCERIES  7654,WH,D,CA,200,7,0.35,8.12,455075,730,GR00
06168064,GROCERIES  7655,WH,D,CA,200,8,0.35,10,455075,365,GR00
06168066,GROCERIES  7656,WH,D,CA,200,8,0.35,7.87,455075,365,GR00
06168067,GROCERIES  7657,WH,D,CA,200,8,0.35,7.87,455075,365,GR00
06168068,GROCERIES  7658,WH,D,CA,100,8,0.3,7.65,455075,365,GR00
06168080,GROCERIES  7659,WH,D,CA,6,5,0.27,8.1,200002,365,GR00
06168091,GROCERIES  7660,WH,D,CA,4,9,0.97,34.3,200237,730,GR00
06168093,BEVERAGE - SYRUPS 7661,WH,D,CA,4,17,1,20.5,200329,,BV30
06168095,GROCERIES  7662,WH,D,CA,1,16,0.83,36.8,044580,,GR00
06168098,GROCERIES  7663,WH,D,CA,1,10,0.83,36.45,614640,,GR00
06168105,GROCERIES  7667,WH,D,CA,4,14,1.12,33.06,000402059,270,GR00
06168110,GROCERIES  7668,WH,D,CA,4,14,1.12,33.06,000402059,364,GR00
06168200,GROCERIES  7669,WH,D,CA,1,24,0.5,41.9,049070,630,GR00
06168201,GROCERIES  7670,WH,D,CA,1,25,0.99,45,049070,999,GR00
06168203,GROCERIES  7671,WH,D,CA,4,5,0.64,19,200002,365,GR00
06168764,GROCERIES  7674,WH,M,CA,24,8,1,6.88,220396,,GR00
06168765,GROCERIES  7675,WH,M,CA,36,15,0.67,10.3,220396,,GR00
06168766,GROCERIES  7676,WH,M,CA,100,15,1,1,220396,,GR00
06168767,GROCERIES  7677,WH,M,CA,100,15,1,1,220396,,GR00
06168787,GROCERIES  7678,WH,M,CA,44,15,1,1,220396,,GR00
06168788,GROCERIES  7679,WH,M,CA,100,10,1,1,220396,,GR00
06168789,GROCERIES  7680,WH,M,CA,100,10,1,1,220396,,GR00
06168790,GROCERIES  7681,WH,M,CA,100,10,1,1,200396,730,GR00
06169023,BEVERAGE - SYRUPS 7682,WH,D,CA,4,10,0.5,9.1,200737,,BV30
06169151,BEVERAGE  7683,WH,D,CA,12,5,0.37,7.12,000003,,BV00
06169153,BEVERAGE  7684,WH,D,CA,12,6,0.37,7.12,000003,,BV00
06169154,BEVERAGE  7685,WH,D,CA,12,5,0,16.9,000003,,BV00
06169155,BEVERAGE  7686,WH,D,CA,12,5,0,16.9,000003,,BV00
06169156,GROCERIES  7687,WH,D,CA,24,5,0.1,20,201148,,GR00
06169157,COFFEE ITEMS 7688,WH,D,CA,12,7,0.17,7,200362,270,BV15
06169933,GROCERIES  7690,WH,M,CA,24,16,0.3,9.49,153237,720,GR00
06169934,JUICES 7691,WH,D,CA,12,10,0.31,10.75,200362,,BV25
06169935,CEREAL/PASTA/RICE 7692,WH,D,CA,1,3,1,25,019227,,GR5005
06169936,CEREAL/PASTA/RICE 7693,WH,D,CA,1,3,0.01,15,019227,,GR5005
06169937,SPICES & SEASONING 7694,WH,D,CA,12,3,1,19.5,019227,,GR45
06170009,GROCERIES  7695,WH,D,CA,120,13,0.22,1.35,033778,365,GR00
06171520,GROCERIES  7697,WH,D,GA,3,10,1,24.5,000003,,GR00
06180002,GROCERIES  7699,WH,D,CA,288,10,2.11,39,200654,75,GR00
06180012,GROCERIES  7709,WH,D,CA,288,9,1.31,22,200654,75,GR00
06181536,GROCERIES  7726,WH,D,CA,288,13,0.93,22,200654,75,GR00
06181537,GROCERIES  7727,WH,D,CA,144,13,1.22,24,200654,75,GR00
06181538,GROCERIES  7728,WH,D,CA,96,14,1,23.5,200654,75,GR00
06181539,GROCERIES  7729,WH,D,CA,72,13,0.91,19,200654,75,GR00
06181540,GROCERIES  7730,WH,D,CA,72,13,0.91,19,200654,75,GR00
06181541,GROCERIES  7731,WH,D,CA,72,14,0.98,16.5,200654,75,GR00
06181542,GROCERIES  7732,WH,D,CA,72,13,0.91,18,200654,75,GR00
06181543,GROCERIES  7733,WH,D,CA,8,13,0.99,23.5,200654,75,GR00
06181555,GROCERIES  7737,WH,P,CA,5,15,0.78,40,000003,,GR00
06181590,GROCERIES  7745,WH,P,CA,5,25,0.78,41.6,000224303,42,GR00
06181595,GROCERIES  7747,WH,P,CA,5,25,0.78,41.6,000224303,42,GR00
06182008,GROCERIES  7749,WH,P,CA,4,13,0.87,39,200728,165,GR00
06182010,GROCERIES  7750,WH,P,CA,4,11,0.67,33.5,200596,120,GR00
06182018,GROCERIES  7751,WH,D,CA,6,8,0.98,39.7,501084,540,GR00
06182019,GROCERIES  7752,WH,D,CA,6,8,0.95,45.35,501084,540,GR00
06182025,GROCERIES  7753,WH,P,CA,4,8,0.9,36,000003,,GR00
06182040,GROCERIES  7755,WH,D,CA,2,8,0.63,10,000003,,GR00
06182041,GROCERIES  7756,WH,D,CA,12,9,0.52,12,000003,,GR00
06182043,SPICES & SEASONING 7757,WH,P,CA,1,9,0.25,6,000003,180,GR45
06182060,GROCERIES  7758,WH,D,CA,1,19,0.47,20.95,000003,,GR00
06182061,GROCERIES  7759,WH,D,CA,1,14,0.83,24,000003,,GR00
06182500,GROCERIES  7760,WH,P,CA,4,10,0.83,35,000003,,GR00
06182501,GROCERIES  7761,WH,P,CA,4,11,0.83,36,000003,,GR00
06182503,GROCERIES  7762,WH,P,CA,4,11,1,35,000003,,GR00
06182504,GROCERIES  7763,WH,D,CA,4,14,0.92,35.5,000003,,GR00
06182512,GROCERIES  7764,WH,D,CA,4,11,0.98,37.2,000003,,GR00
06182700,GROCERIES  7789,WH,P,CA,4,12,0.99,34,000003,120,GR00
06182701,GROCERIES  7790,WH,P,CA,4,12,0.99,35,000003,120,GR00
06182702,GROCERIES  7791,WH,P,CA,4,12,0.99,35,000003,120,GR00
06182703,GROCERIES  7792,WH,P,CA,4,12,0.99,35,000003,120,GR00
06182704,GROCERIES  7793,WH,P,CA,4,11,0.99,39,000003,120,GR00
06182705,GROCERIES  7794,WH,P,CA,4,9,0.99,35,000003,120,GR00
06182707,GROCERIES  7795,WH,P,CA,4,10,0.99,35,000003,,GR00
06183614,GROCERIES  7798,WH,D,EA,1,16,0.49,22,000002810,120,GR00
06183616,GROCERIES  7799,WH,D,CA,1,14,0.44,40,000002810,180,GR00
06183700,GROCERIES  7810,WH,P,CA,1,9,1.08,18,000003,,GR00
06770003,GROCERIES  7862,CD,D,CA,6,4,1,6,201155,,GR00
06770005,GROCERIES  7863,CD,D,CA,6,4,1,6,201155,,GR00
06770006,GROCERIES  7864,CD,D,CA,6,4,1,6,201155,,GR00
06770009,GROCERIES  7865,CD,D,CA,3,4,1,3,201155,,GR00
06770010,GROCERIES  7866,CD,D,CA,3,4,1,3,201155,,GR00
06770012,COFFEE/CHOC. ITEMS 7867,CD,D,CA,24,5,1,10.5,200373,360,GR5015
06770012,COFFEE/CHOC. ITEMS 7868,CD,,CA,24,5,1,10.5,200373,360,GR5015
06770013,COFFEE/CHOC. ITEMS 7869,CD,D,CA,24,4,1,10.5,200373,360,GR5015
06770015,GROCERIES  7870,CD,D,CA,12,21,1,4.14,000377727,180,GR00
06770019,GROCERIES  7871,CD,D,CA,4,7,1,8,200737,540,GR00
06770020,BEVERAGE - SYRUPS 7872,CD,D,CA,12,7,1,19,200737,999,BV30
